date,prophet,lstm,rf,gb,ensemble,is_forecast
2020-12-01,3661.1591203995795,4314.222070376277,6198.01,6198.01,4618.133269272715,False
2020-12-02,3665.372672451273,4314.222070376277,6198.01,6198.01,4619.818690093392,False
2020-12-03,3666.51702706727,4314.222070376277,6198.01,6198.01,4620.276431939791,False
2020-12-04,3669.7237047457083,4314.222070376277,6198.01,6198.01,4621.559103011166,False
2020-12-07,3673.4925232820938,4314.221819773912,6198.01,6198.01,4623.066555245011,False
2020-12-08,3676.8538203541802,4314.222070376277,6198.01,6198.01,4624.411149254555,False
2020-12-09,3679.8669676705063,4314.222070376277,6198.01,6198.01,4625.616408181086,False
2020-12-10,3679.871790374638,4314.222070376277,6198.01,6198.01,4625.618337262738,False
2020-12-11,3682.0193574331443,4314.222070376277,6198.01,6198.01,4626.477364086141,False
2020-12-14,3683.0269278825913,4314.222070376277,6198.01,6198.01,4626.88039226592,False
2020-12-15,3685.6193133738543,4314.222070376277,6198.01,6198.01,4627.917346462425,False
2020-12-16,3687.936973829387,4314.221819773912,6198.01,6198.01,4628.8443354639285,False
2020-12-17,3687.3167185716547,4314.222070376277,6198.01,6198.01,4628.596308541545,False
2020-12-18,3688.9234752221387,4314.222070376277,6198.01,6198.01,4629.239011201738,False
2020-12-21,3688.81466705547,4314.222070376277,6198.01,6198.01,4629.1954879350715,False
2020-12-22,3691.2248673736626,4314.222070376277,6198.01,6198.01,4630.159568062349,False
2020-12-23,3693.4606697851223,4314.221819773912,6198.01,6198.01,4631.0538138462225,False
2020-12-24,3692.859504956801,4314.222070376277,6198.01,6198.01,4630.813423095604,False
2020-12-25,3694.5981593009947,4314.222320978641,6198.01,6198.01,4631.50896001399,False
2020-12-28,3698.3610709020386,4314.222320978641,6198.01,6198.01,4633.014124654408,False
2020-12-29,3702.303658896906,4314.222070376277,6198.01,6198.01,4634.591084671646,False
2020-12-30,3706.189958496283,4314.222070376277,6198.01,6198.01,4636.145604511396,False
2020-12-31,3707.3442676654645,4314.222320978641,6198.01,6198.01,4636.607403359778,False
2021-01-01,3710.9578845773053,4314.222070376277,6198.01,6198.01,4638.052774943805,False
2021-01-04,3718.1240629076524,4314.221819773912,6198.01,6198.01,4640.919171095235,False
2021-01-05,3723.3820863836795,4314.221819773912,6198.01,6198.01,4643.022380485646,False
2021-01-06,3728.64905097675,4314.222070376277,6198.01,6198.01,4645.129241503583,False
2021-01-07,3731.218560490491,4314.221819773912,6198.01,6198.01,4646.156970128371,False
2021-01-08,3736.2997134805237,4314.222070376277,6198.01,6198.01,4648.189506505093,False
2021-01-11,3747.9085296973435,4314.222070376277,6198.01,6198.01,4652.833032991821,False
2021-01-12,3754.6395204037412,4314.222070376277,6198.01,6198.01,4655.525429274379,False
2021-01-13,3761.339343007744,4314.222070376277,6198.01,6198.01,4658.20535831598,False
2021-01-14,3765.2617672492306,4314.221819773912,6198.01,6198.01,4659.774252831866,False
2021-01-15,3771.648154544225,4314.222070376277,6198.01,6198.01,4662.328882930573,False
2021-01-18,3786.592068877571,4314.222070376277,6198.01,6198.01,4668.306448663911,False
2021-01-19,3794.248456038783,4314.222070376277,6198.01,6198.01,4671.369003528396,False
2021-01-20,3801.753343987003,4314.222070376277,6198.01,6198.01,4674.370958707685,False
2021-01-21,3806.3251555411675,4314.221819773912,6198.01,6198.01,4676.19960814864,False
2021-01-22,3813.258401513066,4314.222070376277,6198.01,6198.01,4678.97298171811,False
2021-01-25,3829.0108563137305,4314.221819773912,6198.01,6198.01,4685.273888457666,False
2021-01-26,3836.7090940169546,4314.222070376277,6198.01,6198.01,4688.353258719665,False
2021-01-27,3844.130506875536,4314.221819773912,6198.01,6198.01,4691.321748682388,False
2021-01-28,3848.467237452483,4314.222070376277,6198.01,6198.01,4693.056516093877,False
2021-01-29,3855.0779793670836,4314.222070376277,6198.01,6198.01,4695.700812859716,False
2021-02-01,3869.1856539743176,4314.221819773912,6198.01,6198.01,4701.343807521901,False
2021-02-02,3876.173882320171,4314.222070376277,6198.01,6198.01,4704.139174040952,False
2021-02-03,3882.797543997731,4314.222070376277,6198.01,6198.01,4706.788638711975,False
2021-02-04,3886.226454154614,4314.222070376277,6198.01,6198.01,4708.1602027747285,False
2021-02-05,3891.877411255591,4314.221819773912,6198.01,6198.01,4710.42051043441,False
2021-02-08,3902.6435840515655,4314.222070376277,6198.01,6198.01,4714.727054733509,False
2021-02-09,3908.4112234188287,4314.221819773912,6198.01,6198.01,4717.0340352997055,False
2021-02-10,3913.7505213131813,4314.221819773912,6198.01,6198.01,4719.169754457446,False
2021-02-11,3915.8117429554527,4314.222070376277,6198.01,6198.01,4719.994318295065,False
2021-02-12,3920.056025846799,4314.221819773912,6198.01,6198.01,4721.691956270894,False
2021-02-15,3926.2435688550568,4314.222070376277,6198.01,6198.01,4724.167048654906,False
2021-02-16,3930.4025133346736,4314.222070376277,6198.01,6198.01,4725.830626446753,False
2021-02-17,3934.088155927545,4314.221819773912,6198.01,6198.01,4727.304808303192,False
2021-02-18,3934.443194484332,4314.222070376277,6198.01,6198.01,4727.446898906616,False
2021-02-19,3936.9634151944874,4314.222070376277,6198.01,6198.01,4728.454987190678,False
2021-02-22,3937.8725302665457,4314.222320978641,6198.01,6198.01,4728.81870840021,False
2021-02-23,3940.2890056550373,4314.222070376277,6198.01,6198.01,4729.785223374898,False
2021-02-24,3942.2570822863013,4314.222070376277,6198.01,6198.01,4730.572454027404,False
2021-02-25,3940.9304156064495,4314.222070376277,6198.01,6198.01,4730.041787355463,False
2021-02-26,3941.83179559038,4314.222070376277,6198.01,6198.01,4730.402339349035,False
2021-03-01,3938.4042354377516,4314.222070376277,6198.01,6198.01,4729.0313152879835,False
2021-03-02,3939.609293561964,4314.222320978641,6198.01,6198.01,4729.513413718378,False
2021-03-03,3940.5104646592645,4314.222070376277,6198.01,6198.01,4729.873806976589,False
2021-03-04,3938.2797195061084,4314.222070376277,6198.01,6198.01,4728.981508915326,False
2021-03-05,3938.451772807041,4314.222070376277,6198.01,6198.01,4729.050330235699,False
2021-03-08,3934.018819210756,4314.221819773912,6198.01,6198.01,4727.277073616477,False
2021-03-09,3935.3076855222703,4314.222070376277,6198.01,6198.01,4727.792695321791,False
2021-03-10,3936.512140180019,4314.222070376277,6198.01,6198.01,4728.274477184891,False
2021-03-11,3934.80757102015,4314.221819773912,6198.01,6198.01,4727.592574340234,False
2021-03-12,3935.721118470584,4314.222070376277,6198.01,6198.01,4727.958068501117,False
2021-03-15,3934.7524406402927,4314.221819773912,6198.01,6198.01,4727.570522188291,False
2021-03-16,3937.5721447641977,4314.222070376277,6198.01,6198.01,4728.6984790185625,False
2021-03-17,3940.4715795869442,4314.222070376277,6198.01,6198.01,4729.858252947661,False
2021-03-18,3940.603349234143,4314.222320978641,6198.01,6198.01,4729.911035987249,False
2021-03-19,3943.480599799705,4314.222070376277,6198.01,6198.01,4731.061861032766,False
2021-03-22,3948.909776522212,4314.222320978641,6198.01,6198.01,4733.233606902477,False
2021-03-23,3953.9648622709014,4314.222070376277,6198.01,6198.01,4735.255566021244,False
2021-03-24,3959.1070855356484,4314.222070376277,6198.01,6198.01,4737.312455327143,False
2021-03-25,3961.4496449747476,4314.221819773912,6198.01,6198.01,4738.249403922073,False
2021-03-26,3966.5096074211287,4314.222070376277,6198.01,6198.01,4740.273464081335,False
2021-03-29,3977.999455527339,4314.222070376277,6198.01,6198.01,4744.869403323819,False
2021-03-30,3984.8798669360094,4314.222070376277,6198.01,6198.01,4747.621567887287,False
2021-03-31,3991.7143593022793,4314.221819773912,6198.01,6198.01,4750.3552896530855,False
2021-04-01,3995.5788082600725,4314.222070376277,6198.01,6198.01,4751.901144416912,False
2021-04-02,4002.026820840653,4314.222320978641,6198.01,6198.01,4754.480424629854,False
2021-04-05,4016.6464361648514,4314.222070376277,6198.01,6198.01,4760.328195578823,False
2021-04-06,4024.2587687424557,4314.222070376277,6198.01,6198.01,4763.3731286098655,False
2021-04-07,4031.656989870724,4314.222070376277,6198.01,6198.01,4766.332417061173,False
2021-04-08,4035.891597235035,4314.222070376277,6198.01,6198.01,4768.026260006897,False
2021-04-09,4042.5780500498577,4314.222070376277,6198.01,6198.01,4770.700841132826,False
2021-04-12,4057.002291970903,4314.221819773912,6198.01,6198.01,4776.470462720535,False
2021-04-13,4064.322589924181,4314.222070376277,6198.01,6198.01,4779.3986570825555,False
2021-04-14,4068.746971773164,4314.222070376277,6198.01,6198.01,4781.1684098221485,False
2021-04-15,4069.87659558247,4314.222070376277,6198.01,6198.01,4781.620259345871,False
2021-04-16,4073.3893050136667,4314.221819773912,6198.01,6198.01,4783.025267937641,False
2021-04-19,4077.8351020574905,4314.221819773912,6198.01,6198.01,4784.80358675517,False
2021-04-20,4081.7425860505164,4314.222320978641,6198.01,6198.01,4786.3667307137985,False
2021-04-21,4085.2895126166527,4314.222070376277,6198.01,6198.01,4787.785426159544,False
2021-04-22,4085.5136063472964,4314.222070376277,6198.01,6198.01,4787.875063651802,False
2021-04-23,4088.126163046745,4314.222070376277,6198.01,6198.01,4788.920086331581,False
2021-04-26,4089.932715566296,4314.221819773912,6198.01,6198.01,4789.642632158692,False
2021-04-27,4093.030239081919,4314.222070376277,6198.01,6198.01,4790.881716745651,False
2021-04-28,4095.8145298867544,4314.222070376277,6198.01,6198.01,4791.995433067585,False
2021-04-29,4095.327312419927,4314.222070376277,6198.01,6198.01,4791.800546080854,False
2021-04-30,4097.305404463765,4314.222070376277,6198.01,6198.01,4792.591782898389,False
2021-05-03,4097.734757909542,4314.222320978641,6198.01,6198.01,4792.763599457409,False
2021-05-04,4100.595758584102,4314.222070376277,6198.01,6198.01,4793.907924546525,False
2021-05-05,4103.270304959746,4314.222070376277,6198.01,6198.01,4794.9777430967815,False
2021-05-06,4102.805489905349,4314.221819773912,6198.01,6198.01,4794.791741894313,False
2021-05-07,4104.958473310996,4314.221819773912,6198.01,6198.01,4795.652935256572,False
2021-05-10,4106.870819796817,4314.222070376277,6198.01,6198.01,4796.41794903161,False
2021-05-11,4110.574471307316,4314.222070376277,6198.01,6198.01,4797.89940963581,False
2021-05-12,4114.267727316237,4314.222070376277,6198.01,6198.01,4799.376712039378,False
2021-05-13,4114.987999245869,4314.222070376277,6198.01,6198.01,4799.664820811231,False
2021-05-14,4118.50466968292,4314.222070376277,6198.01,6198.01,4801.071488986051,False
2021-05-17,4125.431852988221,4314.221819773912,6198.01,6198.01,4803.842287127462,False
2021-05-18,4131.0889547937895,4314.221819773912,6198.01,6198.01,4806.10512784969,False
2021-05-19,4136.840370956503,4314.222070376277,6198.01,6198.01,4808.4057694954845,False
2021-05-20,4139.681953773165,4314.222320978641,6198.01,6198.01,4809.542477802858,False
2021-05-21,4145.389127557312,4314.222070376277,6198.01,6198.01,4811.8252721358085,False
2021-05-24,4158.872326340863,4314.221819773912,6198.01,6198.01,4817.218476468519,False
2021-05-25,4166.63259038831,4314.222070376277,6198.01,6198.01,4820.322657268207,False
2021-05-26,4174.376217906536,4314.222070376277,6198.01,6198.01,4823.420108275498,False
2021-05-27,4179.034250725672,4314.222070376277,6198.01,6198.01,4825.283321403152,False
2021-05-28,4186.400212073724,4314.221819773912,6198.01,6198.01,4828.229630761663,False
2021-05-31,4203.390555625762,4314.222070376277,6198.01,6198.01,4835.025843363188,False
2021-06-01,4211.7834949367525,4314.222070376277,6198.01,6198.01,4838.383019087584,False
2021-06-02,4219.837653401209,4314.221819773912,6198.01,6198.01,4841.604607292657,False
2021-06-03,4224.435759497716,4314.222070376277,6198.01,6198.01,4843.44392491197,False
2021-06-04,4231.425609199393,4314.221819773912,6198.01,6198.01,4846.239789611931,False
2021-06-07,4245.170928905941,4314.222070376277,6198.01,6198.01,4851.737992675259,False
2021-06-08,4251.85927966936,4314.222070376277,6198.01,6198.01,4854.413332980627,False
2021-06-09,4257.91482641616,4314.221819773912,6198.01,6198.01,4856.835476498638,False
2021-06-10,4260.22546176712,4314.222320978641,6198.01,6198.01,4857.75988100044,False
2021-06-11,4264.728347083085,4314.222070376277,6198.01,6198.01,4859.560959946118,False
2021-06-14,4270.092036269826,4314.221819773912,6198.01,6198.01,4861.706360440105,False
2021-06-15,4273.879892840145,4314.222070376277,6198.01,6198.01,4863.221578248941,False
2021-06-16,4277.060741348365,4314.222320978641,6198.01,6198.01,4864.493992832939,False
2021-06-17,4276.567226792345,4314.221819773912,6198.01,6198.01,4864.2964366491115,False
2021-06-18,4278.417182914168,4314.221819773912,6198.01,6198.01,4865.036419097841,False
2021-06-21,4277.162522496569,4314.222070376277,6198.01,6198.01,4864.5346301115105,False
2021-06-22,4279.350080767164,4314.222070376277,6198.01,6198.01,4865.409653419749,False
2021-06-23,4281.289303897281,4314.221819773912,6198.01,6198.01,4866.185267491086,False
2021-06-24,4279.936256534962,4314.222070376277,6198.01,6198.01,4865.644123726868,False
2021-06-25,4281.331502386719,4314.222070376277,6198.01,6198.01,4866.202222067571,False
2021-06-28,4281.165138989144,4314.222320978641,6198.01,6198.01,4866.13575188925,False
2021-06-29,4284.506759533775,4314.221819773912,6198.01,6198.01,4867.472249745684,False
2021-06-30,4287.958599044132,4314.222070376277,6198.01,6198.01,4868.853060730536,False
2021-07-01,4288.436658233775,4314.221819773912,6198.01,6198.01,4869.0442092256835,False
2021-07-02,4291.9505359829855,4314.221819773912,6198.01,6198.01,4870.449760325368,False
2021-07-05,4299.318899271013,4314.222070376277,6198.01,6198.01,4873.397180821288,False
2021-07-06,4305.3940757444025,4314.222070376277,6198.01,6198.01,4875.827251410644,False
2021-07-07,4311.5851888114585,4314.222070376277,6198.01,6198.01,4878.303696637467,False
2021-07-08,4314.727100560797,4314.222070376277,6198.01,6198.01,4879.5604613372025,False
2021-07-09,4320.803133270206,4314.222070376277,6198.01,6198.01,4881.990874420965,False
2021-07-12,4334.553522220027,4314.221819773912,6198.01,6198.01,4887.490954820185,False
2021-07-13,4342.194742753424,4314.221819773912,6198.01,6198.01,4890.5474430335435,False
2021-07-14,4349.593482043251,4314.222070376277,6198.01,6198.01,4893.507013930183,False
2021-07-15,4353.528180670017,4314.222070376277,6198.01,6198.01,4895.08089338089,False
2021-07-16,4360.0167260541375,4314.222070376277,6198.01,6198.01,4897.676311534538,False
2021-07-19,4372.484105034934,4314.222070376277,6198.01,6198.01,4902.663263126857,False
2021-07-20,4378.932234466719,4314.222070376277,6198.01,6198.01,4905.242514899571,False
2021-07-21,4384.779302847891,4314.222070376277,6198.01,6198.01,4907.58134225204,False
2021-07-22,4386.816491983129,4314.222070376277,6198.01,6198.01,4908.396217906135,False
2021-07-23,4391.154543390254,4314.221819773912,6198.01,6198.01,4910.131363288276,False
2021-07-26,4396.026556443509,4314.221819773912,6198.01,6198.01,4912.080168509578,False
2021-07-27,4399.789248934867,4314.222070376277,6198.01,6198.01,4913.58532068683,False
2021-07-28,4402.967140950266,4314.222070376277,6198.01,6198.01,4914.85647749299,False
2021-07-29,4402.4029623212045,4314.221819773912,6198.01,6198.01,4914.630730860656,False
2021-07-30,4405.222076888177,4314.222070376277,6198.01,6198.01,4915.758451868154,False
2021-08-02,4406.903984847043,4314.221819773912,6198.01,6198.01,4916.431139870991,False
2021-08-03,4410.216413800829,4314.222070376277,6198.01,6198.01,4917.756186633215,False
2021-08-04,4413.298640637521,4314.222070376277,6198.01,6198.01,4918.989077367892,False
2021-08-05,4413.004216268753,4314.221819773912,6198.01,6198.01,4918.871232439675,False
2021-08-06,4415.551046093981,4314.221819773912,6198.01,6198.01,4919.889964369766,False
2021-08-09,4418.628295704695,4314.221819773912,6198.01,6198.01,4921.120864214052,False
2021-08-10,4423.087786558134,4314.221819773912,6198.01,6198.01,4922.904660555428,False
2021-08-11,4427.598898575066,4314.222070376277,6198.01,6198.01,4924.70918054291,False
2021-08-12,4428.958936122925,4314.221819773912,6198.01,6198.01,4925.253120381343,False
2021-08-13,4433.355774390009,4314.222070376277,6198.01,6198.01,4927.011930868887,False
2021-08-16,4442.5012043539145,4314.221819773912,6198.01,6198.01,4930.670027673739,False
2021-08-17,4448.977964886912,4314.222070376277,6198.01,6198.01,4933.260807067648,False
2021-08-18,4455.394428526108,4314.222070376277,6198.01,6198.01,4935.827392523326,False
2021-08-19,4458.467711057591,4314.222070376277,6198.01,6198.01,4937.05670553592,False
2021-08-20,4464.37076666497,4314.221819773912,6198.01,6198.01,4939.4178525981615,False
2021-08-23,4476.183574660779,4314.222070376277,6198.01,6198.01,4944.143050977195,False
2021-08-24,4482.850514301459,4314.221819773912,6198.01,6198.01,4946.809751652758,False
2021-08-25,4489.056838343404,4314.222070376277,6198.01,6198.01,4949.292356450244,False
2021-08-26,4491.486416550942,4314.221819773912,6198.01,6198.01,4950.264112552551,False
2021-08-27,4496.359705107964,4314.222070376277,6198.01,6198.01,4952.213503156069,False
2021-08-30,4502.757818598514,4314.222070376277,6198.01,6198.01,4954.772748552289,False
2021-08-31,4506.971803129358,4314.222070376277,6198.01,6198.01,4956.458342364626,False
2021-09-01,4510.456819346663,4314.222070376277,6198.01,6198.01,4957.852348851548,False
2021-09-02,4509.934415605756,4314.222070376277,6198.01,6198.01,4957.643387355186,False
2021-09-03,4511.709398302327,4314.221819773912,6198.01,6198.01,4958.353305253105,False
2021-09-06,4508.449762188987,4314.222070376277,6198.01,6198.01,4957.049525988478,False
2021-09-07,4509.537972035016,4314.222070376277,6198.01,6198.01,4957.484809926889,False
2021-09-08,4510.038085655502,4314.222070376277,6198.01,6198.01,4957.684855375084,False
2021-09-09,4506.729052022374,4314.222320978641,6198.01,6198.01,4956.361317102542,False
2021-09-10,4505.9630456291325,4314.222320978641,6198.01,6198.01,4956.054914545245,False
2021-09-13,4496.9640689483,4314.222070376277,6198.01,6198.01,4952.455248692203,False
2021-09-14,4496.8480651473,4314.222070376277,6198.01,6198.01,4952.408847171803,False
2021-09-15,4496.5264819219765,4314.221819773912,6198.01,6198.01,4952.280138700964,False
2021-09-16,4492.790658501505,4314.222070376277,6198.01,6198.01,4950.785884513485,False
2021-09-17,4491.966939475395,4314.221819773912,6198.01,6198.01,4950.456321722331,False
2021-09-20,4484.890879171019,4314.221819773912,6198.01,6198.01,4947.625897600581,False
2021-09-21,4486.00424021633,4314.222070376277,6198.01,6198.01,4948.071317199415,False
2021-09-22,4487.149899729491,4314.222070376277,6198.01,6198.01,4948.52958100468,False
2021-09-23,4485.081447265574,4314.222070376277,6198.01,6198.01,4947.702200019113,False
2021-09-24,4486.067166617696,4314.221819773912,6198.01,6198.01,4948.0964125792525,False
2021-09-27,4484.839328130602,4314.221819773912,6198.01,6198.01,4947.605277184414,False
2021-09-28,4487.888948466561,4314.222070376277,6198.01,6198.01,4948.825200499507,False
2021-09-29,4490.896930819672,4314.221819773912,6198.01,6198.01,4950.028318260042,False
2021-09-30,4490.576996483687,4314.221819773912,6198.01,6198.01,4949.9003445256485,False
2021-10-01,4493.17314702573,4314.222070376277,6198.01,6198.01,4950.938879923176,False
2021-10-04,4495.706735765894,4314.222070376277,6198.01,6198.01,4951.952315419241,False
2021-10-05,4499.626220160101,4314.222070376277,6198.01,6198.01,4953.520109176924,False
2021-10-06,4503.306643709209,4314.222070376277,6198.01,6198.01,4954.992278596567,False
2021-10-07,4503.460839212766,4314.221819773912,6198.01,6198.01,4955.05388161728,False
2021-10-08,4506.365308977509,4314.222070376277,6198.01,6198.01,4956.215744703887,False
2021-10-11,4508.995121196745,4314.222070376277,6198.01,6198.01,4957.267669591581,False
2021-10-12,4512.78305302197,4314.222070376277,6198.01,6198.01,4958.7828423216715,False
2021-10-13,4516.301390212098,4314.222070376277,6198.01,6198.01,4960.190177197723,False
2021-10-14,4516.2899553921425,4314.221819773912,6198.01,6198.01,4960.18552808903,False
2021-10-15,4519.079711638115,4314.222070376277,6198.01,6198.01,4961.30150576813,False
2021-10-18,4521.949913820787,4314.222070376277,6198.01,6198.01,4962.449586641198,False
2021-10-19,4526.127838583995,4314.221819773912,6198.01,6198.01,4964.120681365772,False
2021-10-20,4530.227218437658,4314.222070376277,6198.01,6198.01,4965.760508487946,False
2021-10-21,4530.994515254075,4314.221819773912,6198.01,6198.01,4966.067352033804,False
2021-10-22,4534.792156873859,4314.222070376277,6198.01,6198.01,4967.586483862427,False
2021-10-25,4542.012297427209,4314.221819773912,6198.01,6198.01,4970.474464903057,False
2021-10-26,4548.082022352039,4314.221819773912,6198.01,6198.01,4972.902354872989,False
2021-10-27,4554.263339403139,4314.221819773912,6198.01,6198.01,4975.374881693429,False
2021-10-28,4557.26079863087,4314.221819773912,6198.01,6198.01,4976.573865384522,False
2021-10-29,4563.444193063724,4314.221819773912,6198.01,6198.01,4979.047223157663,False
2021-11-01,4578.293410499405,4314.222070376277,6198.01,6198.01,4984.986985312645,False
2021-11-02,4586.979135463678,4314.222070376277,6198.01,6198.01,4988.461275298355,False
2021-11-03,4595.737182466591,4314.222070376277,6198.01,6198.01,4991.9644940995195,False
2021-11-04,4601.201088296872,4314.222070376277,6198.01,6198.01,4994.150056431632,False
2021-11-05,4609.762067263372,4314.221819773912,6198.01,6198.01,4997.574372837523,False
2021-11-08,4630.643908668047,4314.222070376277,6198.01,6198.01,5005.927184580102,False
2021-11-09,4640.92946275136,4314.221819773912,6198.01,6198.01,5010.041331032718,False
2021-11-10,4651.022846535686,4314.222070376277,6198.01,6198.01,5014.078759727157,False
2021-11-11,4657.498890533372,4314.221819773912,6198.01,6198.01,5016.669102145523,False
2021-11-12,4666.814004529071,4314.221819773912,6198.01,6198.01,5020.395147743802,False
2021-11-15,4688.080058853999,4314.222320978641,6198.01,6198.01,5028.901719835192,False
2021-11-16,4697.938610999447,4314.221819773912,6198.01,6198.01,5032.844990331952,False
2021-11-17,4697.543569144455,4314.221819773912,6198.01,6198.01,5032.686973589956,False
2021-11-18,4693.219666238779,4314.221819773912,6198.01,6198.01,5030.957412427685,False
2021-11-19,4691.504217628773,4314.222070376277,6198.01,6198.01,5030.271308164392,False
2021-11-22,4678.38485907289,4314.222070376277,6198.01,6198.01,5025.0235647420395,False
2021-11-23,4676.445103336556,4314.222070376277,6198.01,6198.01,5024.247662447506,False
2021-11-24,4673.902689529215,4314.222320978641,6198.01,6198.01,5023.230772105278,False
2021-11-25,4667.371961351788,4314.221819773912,6198.01,6198.01,5020.618330472889,False
2021-11-26,4663.383020363225,4314.222070376277,6198.01,6198.01,5019.022829258173,False
2021-11-29,4643.419386023254,4314.222070376277,6198.01,6198.01,5011.037375522185,False
2021-11-30,4639.2249236094885,4314.222070376277,6198.01,6198.01,5009.359590556679,False
2021-12-01,4634.4818390987475,4314.222070376277,6198.01,6198.01,5007.462356752382,False
2021-12-02,4625.848621903917,4314.222070376277,6198.01,6198.01,5004.00906987445,False
2021-12-03,4619.810373482113,4314.222070376277,6198.01,6198.01,5001.593770505729,False
2021-12-06,4594.302501093706,4314.221819773912,6198.01,6198.01,4991.3905463696565,False
2021-12-07,4588.423883310307,4314.221819773912,6198.01,6198.01,4989.039099256297,False
2021-12-08,4582.099235152706,4314.222070376277,6198.01,6198.01,4986.509315173966,False
2021-12-09,4572.026531125828,4314.222070376277,6198.01,6198.01,4982.480233563215,False
2021-12-10,4564.616397192854,4314.222320978641,6198.01,6198.01,4979.5162551707335,False
2021-12-13,4535.658361559054,4314.222070376277,6198.01,6198.01,4967.932965736505,False
2021-12-14,4528.785630983352,4314.222320978641,6198.01,6198.01,4965.183948686933,False
2021-12-15,4521.566334080991,4314.222320978641,6198.01,6198.01,4962.296229925989,False
2021-12-16,4510.743985863558,4314.222320978641,6198.01,6198.01,4957.967290639015,False
2021-12-17,4502.645943755575,4314.221819773912,6198.01,6198.01,4954.727923434404,False
2021-12-20,4472.329260447613,4314.222070376277,6198.01,6198.01,4942.601325291928,False
2021-12-21,4465.182368157247,4314.222070376277,6198.01,6198.01,4939.742568375782,False
2021-12-22,4457.8099111697475,4314.221819773912,6198.01,6198.01,4936.793510400073,False
2021-12-23,4447.006451101446,4314.222070376277,6198.01,6198.01,4932.472201553462,False
2021-12-24,4439.01475338829,4314.221819773912,6198.01,6198.01,4929.275447287489,False
2021-12-27,4409.895449047652,4314.221819773912,6198.01,6198.01,4917.627725551234,False
2021-12-28,4403.378920330573,4314.221819773912,6198.01,6198.01,4915.021114064403,False
2021-12-29,4396.777594217816,4314.222320978641,6198.01,6198.01,4912.380733980719,False
2021-12-30,4386.927557293943,4314.221819773912,6198.01,6198.01,4908.440568849751,False
2021-12-31,4379.982905164131,4314.222070376277,6198.01,6198.01,4905.662783178535,False
2022-01-03,4728.940620953661,4314.222070376277,6198.01,6198.01,5045.245869494348,False
2022-01-04,4723.473988932794,4314.222070376277,6198.01,6198.01,5043.059216686001,False
2022-01-05,4718.010679156314,4314.221819773912,6198.01,6198.01,5040.873817594699,False
2022-01-06,4709.138647542109,4314.222070376277,6198.01,6198.01,5037.325080129726,False
2022-01-07,4703.445389071759,4314.222070376277,6198.01,6198.01,5035.047776741587,False
2022-01-10,4681.8662529569065,4314.222070376277,6198.01,6198.01,5026.416122295645,False
2022-01-11,4678.279142442187,4314.222070376277,6198.01,6198.01,5024.981278089758,False
2022-01-12,4674.660469791356,4314.222070376277,6198.01,6198.01,5023.533809029425,False
2022-01-13,4667.60883948428,4314.221819773912,6198.01,6198.01,5020.713081725886,False
2022-01-14,4663.63375767542,4314.222070376277,6198.01,6198.01,5019.123124183051,False
2022-01-17,4646.638461194963,4314.222070376277,6198.01,6198.01,5012.325005590868,False
2022-01-18,4644.302885773664,4314.222070376277,6198.01,6198.01,5011.390775422348,False
2022-01-19,4641.794082324435,4314.222070376277,6198.01,6198.01,5010.387254042657,False
2022-01-20,4635.725697694327,4314.221819773912,6198.01,6198.01,5007.959825009904,False
2022-01-21,4632.556189781747,4314.222070376277,6198.01,6198.01,5006.692097025582,False
2022-01-24,4617.047122190462,4314.221819773912,6198.01,6198.01,5000.488394808359,False
2022-01-25,4614.866000705442,4314.221819773912,6198.01,6198.01,4999.6159462143505,False
2022-01-26,4612.358189981124,4314.222070376277,6198.01,6198.01,4998.612897105333,False
2022-01-27,4606.164065971507,4314.222070376277,6198.01,6198.01,4996.1352475014855,False
2022-01-28,4602.707436345546,4314.221819773912,6198.01,6198.01,4994.7525204703925,False
2022-01-31,4585.593926986198,4314.222070376277,6198.01,6198.01,4987.907191907362,False
2022-02-01,4582.623573740534,4314.221819773912,6198.01,6198.01,4986.718975428387,False
2022-02-02,4579.224311377277,4314.222070376277,6198.01,6198.01,4985.359345663795,False
2022-02-03,4572.068928796103,4314.222070376277,6198.01,6198.01,4982.497192631325,False
2022-02-04,4567.5415783465,4314.222070376277,6198.01,6198.01,4980.686252451483,False
2022-02-07,4546.792066001198,4314.221819773912,6198.01,6198.01,4972.386372332653,False
2022-02-08,4542.443739096991,4314.222320978641,6198.01,6198.01,4970.6471919323885,False
2022-02-09,4537.603834070727,4314.222070376277,6198.01,6198.01,4968.711154741174,False
2022-02-10,4528.979667500157,4314.221819773912,6198.01,6198.01,4965.261412932236,False
2022-02-11,4522.899336398098,4314.221819773912,6198.01,6198.01,4962.829280491413,False
2022-02-14,4497.23065145998,4314.221819773912,6198.01,6198.01,4952.561806516166,False
2022-02-15,4491.113717269847,4314.222070376277,6198.01,6198.01,4950.115108020822,False
2022-02-16,4484.465068718574,4314.222070376277,6198.01,6198.01,4947.455648600313,False
2022-02-17,4474.037545644846,4314.222070376277,6198.01,6198.01,4943.284639370821,False
2022-02-18,4466.090796450832,4314.222070376277,6198.01,6198.01,4940.105939693216,False
2022-02-21,4434.809084955632,4314.222070376277,6198.01,6198.01,4927.593255095136,False
2022-02-22,4426.786772538507,4314.221819773912,6198.01,6198.01,4924.384254947577,False
2022-02-23,4418.260101249893,4314.222070376277,6198.01,6198.01,4920.97366161284,False
